date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_bigmac,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
2017-01-01,DNK,DKK,Denmark,30,7.10125,4.22460834360148,-0.0612,0.04009,0.13309,0.29701,0.49297,55232.922,4.12850647604158,-0.04444,-0.07322,0.05724,0.26199,0.10688
2017-01-01,EGY,EGP,Egypt,27.49,18.77,1.46457112413426,-0.67454,-0.63943,-0.60718,-0.55036,-0.48242,5151.74372499091,2.87599084406868,-0.52446,-0.53878,-0.47386,-0.37196,-0.44915
2017-01-01,EUZ,EUR,Euro area,3.88,0.955246692,4.06177800194884,-0.09738,0,0.08942,0.24702,0.43542,37249.4580227883,3.6787452978043,0.03105,0,0.14076,0.36169,0.19433
2017-01-01,GBR,GBP,Britain,3.09,0.82877507,3.72839400200588,-0.17147,-0.08208,0,0.14467,0.31761,44181.9029126214,3.85212371842824,-0.09617,-0.12339,0,0.19367,0.04696
2017-01-01,HKG,HKD,Hong Kong,19.2,7.75595,2.47551879524752,-0.44988,-0.39053,-0.33604,-0.23998,-0.12516,79117.10390625,4.72584288514501,-0.51084,-0.52557,-0.45879,-0.35398,-0.43338
2017-01-01,HUN,HUF,Hungary,900,294.6172,3.05481146382492,-0.32115,-0.24791,-0.18066,-0.06213,0.07956,18564.35685,3.21143637836558,-0.11172,-0.13847,-0.0172,0.17313,0.02894
2017-01-01,IDN,IDR,Indonesia,31000,13329,2.32575587065796,-0.48317,-0.4274,-0.3762,-0.28596,-0.17808,6964.31445387097,2.9213227082575,-0.25655,-0.27895,-0.17745,-0.01815,-0.13883
2017-01-01,IND,INR,India,170,68.3275,2.48801726976693,-0.44711,-0.38746,-0.33268,-0.23615,-0.12074,3043.59405882353,2.82326663704396,-0.17706,-0.20185,-0.0895,0.08683,-0.04675
2017-01-01,ISR,ILS,Israel,16.9,3.855,4.38391699092088,-0.0258,0.07931,0.17582,0.34592,0.54927,38536.000295858,3.71092134404996,0.10318,0.06995,0.22056,0.45694,0.27787
2017-01-01,JPN,JPY,Japan,380,116.665,3.25718938841983,-0.27618,-0.19809,-0.12638,0,0.15108,50775.19425,4.01702000782603,-0.24281,-0.26562,-0.16224,0,-0.12291
2017-01-01,KOR,KRW,South Korea,4400,1196.45,3.67754607380166,-0.18277,-0.0946,-0.01364,0.12906,0.29964,36602.2375670455,3.66255850336231,-0.06236,-0.0906,0.03741,0.23832,0.08613
2017-01-01,LKA,LKR,Sri Lanka,550,150.06,3.66520058643209,-0.18551,-0.09764,-0.01695,0.12526,0.29527,,,,,,,
2017-01-01,MEX,MXN,Mexico,49,21.9505,2.23229539190451,-0.50393,-0.45041,-0.40127,-0.31466,-0.21111,15425.6776530612,3.13293892895801,-0.33463,-0.35467,-0.26383,-0.12126,-0.22926
2017-01-01,MYS,MYR,Malaysia,8,4.4715,1.78910880017891,-0.60242,-0.55953,-0.52014,-0.45072,-0.36773,22221.838125,3.30290891612078,-0.49417,-0.5094,-0.44035,-0.33196,-0.41407
2017-01-01,NOR,NOK,Norway,49,8.64835,5.66582064786925,0.25907,0.39491,0.51964,0.73948,1.00229,54485.4214285714,4.10981170521407,0.28738,0.2486,0.42436,0.70021,0.49124
2017-01-01,NZL,NZD,New Zealand,6,1.43358899,4.18530000010673,-0.06993,0.03041,0.12255,0.28494,0.47908,42455.4225,3.80894494788836,0.02609,-0.00481,0.13527,0.35514,0.18858
2017-01-01,PAK,PKR,Pakistan,375,104.775,3.57909806728704,-0.20464,-0.11883,-0.04004,0.09883,0.26485,1961.6394,2.79620726723799,0.19528,0.15928,0.32246,0.57858,0.38456
2017-01-01,PER,PEN,Peru,11,3.3929,3.2420643107666,-0.27954,-0.20181,-0.13044,-0.00464,0.14574,8912.35227272727,2.97004256477512,0.01935,-0.01135,0.12781,0.34623,0.18077
2017-01-01,PHL,PHP,Philippines,133,49.615,2.68064093520105,-0.4043,-0.34003,-0.28102,-0.17701,-0.05267,4993.63984962406,2.87203671235306,-0.12841,-0.15466,-0.03567,0.15109,0.00961
2017-01-01,POL,PLN,Poland,9.6,4.17215,2.30097192095203,-0.48867,-0.43351,-0.38285,-0.29357,-0.18684,23037.4828125,3.32330795137549,-0.35345,-0.37292,-0.28465,-0.14611,-0.25106
2017-01-01,RUS,RUB,Russia,130,60.4375,2.15098241985522,-0.522,-0.47043,-0.42308,-0.33962,-0.23985,20108.6321538462,3.25005825238611,-0.38197,-0.40058,-0.31621,-0.18378,-0.2841
2017-01-01,SAU,SAR,Saudi Arabia,12,3.75065,3.19944542945889,-0.28901,-0.2123,-0.14187,-0.01773,0.13068,30256.38375,3.50385055403216,-0.1473,-0.17299,-0.05657,0.12613,-0.01228
2017-01-01,SGP,SGD,Singapore,5.6,1.43875,3.89226759339705,-0.13505,-0.04173,0.04395,0.19498,0.37552,63285.9428571429,4.3299101741093,-0.16056,-0.18584,-0.07124,0.10863,-0.02763
2017-01-01,SWE,SEK,Sweden,48,9.12455,5.26053339616748,0.16901,0.29513,0.41094,0.61505,0.85906,41295.628125,3.77993882953018,0.2996,0.26046,0.43788,0.71635,0.5054
2017-01-01,THA,THB,Thailand,119,35.573,3.34523374469401,-0.25661,-0.17641,-0.10277,0.02703,0.1822,7999.49155462185,2.94721218500725,0.05994,0.02801,0.17272,0.39983,0.22778
2017-01-01,TUR,TRY,Turkey,10.75,3.91115,2.74855221610012,-0.38921,-0.32331,-0.26281,-0.15616,-0.02867,13868.7906976744,3.09400164121832,-0.17044,-0.19542,-0.08217,0.09558,-0.03907
2017-01-01,TWN,TWD,Taiwan,69,31.905,2.16267042783263,-0.51941,-0.46756,-0.41995,-0.33603,-0.23572,48637.1171739131,3.96354732502579,-0.49047,-0.50581,-0.43625,-0.32707,-0.40978
2017-01-01,UKR,UAH,Ukraine,42,27.235,1.54213328437672,-0.6573,-0.62033,-0.58638,-0.52654,-0.45501,,,,,,,
2017-01-01,URY,UYU,Uruguay,125,28.725,4.35161009573542,-0.03298,0.07136,0.16715,0.336,0.53785,,,,,,,
2017-01-01,USA,USD,United States,4.5,1,4.5,0,0.10789,0.20695,0.38156,0.59029,58179.7,4.2022045325986,0,-0.03012,0.1064,0.32068,0.15836
2017-01-01,VEN,VEF,Venezuela,3550,676.6047,5.24678590024574,0.16595,0.29175,0.40725,0.61083,0.8542,,,,,,,
2017-01-01,VNM,VND,Vietnam,60000,22572,2.6581605528974,-0.4093,-0.34557,-0.28705,-0.18391,-0.06061,,,,,,,
2017-01-01,ZAF,ZAR,South Africa,26.32,13.9525,1.88640028668697,-0.5808,-0.53557,-0.49404,-0.42085,-0.33335,14391.7676671733,3.10708114238066,-0.43305,-0.45012,-0.37272,-0.25124,-0.34327
2017-07-01,ARE,AED,UAE,14,3.673,3.81159814865233,-0.15298,-0.14634,-0.07293,0.13405,0.30663,,,,,,,
2017-07-01,ARG,ARS,Argentina,70,16.9675,4.12553410932665,-0.08321,-0.07603,0.00343,0.22745,0.41425,12134.6331428571,3.28385429143871,0.26177,0.11145,0.25488,0.61507,0.41751
2017-07-01,AUS,AUD,Australia,5.9,1.303016483,4.52795500055083,0.00621,0.01409,0.10131,0.34719,0.5522,53090.0466101695,4.38298466286692,0.03757,-0.08604,0.0319,0.32809,0.16563
2017-07-01,BRA,BRL,Brazil,16.5,3.2343,5.10156757258139,0.13368,0.14256,0.24083,0.51785,0.74883,8386.71818181818,3.18327058798041,0.60959,0.41783,0.60079,1.06028,0.80825
2017-07-01,CAN,CAD,Canada,5.97,1.2823,4.65569679482181,0.0346,0.0427,0.13238,0.38519,0.59599,42348.9045226131,4.0947220257022,0.14195,0.0059,0.1357,0.46169,0.28289
2017-07-01,CHE,CHF,Switzerland,6.5,0.96415,6.74168957112483,0.49815,0.50989,0.63974,1.00583,1.31107,56346.1546153846,4.4703696236863,0.51464,0.3342,0.50636,0.93875,0.70159
2017-07-01,CHL,CLP,Chile,2550,663.355,3.84409554461789,-0.14576,-0.13907,-0.06502,0.14372,0.31777,16393.3300058824,3.39814597277146,0.13615,8e-04,0.12994,0.45428,0.27638
2017-07-01,CHN,CNY,China,19.8,6.7875,2.9171270718232,-0.35175,-0.34667,-0.29048,-0.13208,0,12416.6886363636,3.29142388317506,-0.10986,-0.21591,-0.11473,0.13938,0
2017-07-01,COL,COP,Colombia,9900,3052.16,3.24360452925142,-0.2792,-0.27355,-0.21108,-0.03494,0.11192,8384.09586363636,3.18320021219091,0.02341,-0.09851,0.01781,0.30996,0.14972
2017-07-01,CRI,CRC,Costa Rica,2290,572.495,4.00003493480292,-0.1111,-0.10414,-0.02709,0.19012,0.37122,,,,,,,
2017-07-01,CZE,CZK,Czech Republic,75,22.8561,3.28139971386194,-0.2708,-0.26509,-0.20188,-0.0237,0.12487,27468.2622,3.69536661603949,-0.10816,-0.21441,-0.11304,0.14156,0.00191
2017-07-01,DNK,DKK,Denmark,30,6.51255,4.60649054517816,0.02366,0.03168,0.12041,0.37055,0.57912,55232.922,4.44049352979677,0.0419,-0.08223,0.0362,0.33363,0.17049
2017-07-01,EGY,EGP,Egypt,31.37,17.885,1.75398378529494,-0.61023,-0.60717,-0.57339,-0.47814,-0.39873,4514.55004781639,3.07935227196207,-0.42793,-0.49608,-0.43105,-0.26775,-0.35732
2017-07-01,EUZ,EUR,Euro area,3.91,0.875695083,4.46502449985779,-0.00777,0,0.086,0.32846,0.53062,36963.6565545828,3.95019681894147,0.13525,0,0.12904,0.45312,0.27536
2017-07-01,GBR,GBP,Britain,3.19,0.775885479,4.11143150160695,-0.08635,-0.07919,0,0.22326,0.40941,42796.8902821317,4.10674472826012,0.0055,-0.11429,0,0.28704,0.1296
2017-07-01,HKG,HKD,Hong Kong,19.2,7.8115,2.45791461307047,-0.4538,-0.44952,-0.40218,-0.26871,-0.15742,79117.10390625,5.08147911649651,-0.5142,-0.57207,-0.51685,-0.37817,-0.45424
2017-07-01,HUN,HUF,Hungary,862,268.6239,3.20894752849616,-0.2869,-0.28131,-0.21951,-0.04525,0.10004,19382.7391705336,3.47837347207668,-0.07344,-0.18383,-0.07851,0.18599,0.04091
2017-07-01,IDN,IDR,Indonesia,32126,13369.5,2.40293204682299,-0.46602,-0.46183,-0.41555,-0.28506,-0.17627,6720.21876579717,3.13854633867994,-0.23105,-0.32266,-0.23525,-0.01574,-0.13614
2017-07-01,IND,INR,India,178,64.5575,2.75723192502808,-0.38728,-0.38248,-0.32937,-0.17965,-0.05481,2906.80331460674,3.03620478266995,-0.08793,-0.19659,-0.09292,0.16745,0.02464
2017-07-01,ISR,ILS,Israel,16.9,3.5405,4.77333709927976,0.06074,0.06905,0.16099,0.42019,0.63631,38536.000295858,3.99239418954646,0.20081,0.05775,0.19424,0.53704,0.34902
2017-07-01,JPN,JPY,Japan,380,113.06,3.36104723155846,-0.2531,-0.24725,-0.18251,0,0.15218,50775.19425,4.3208604082439,-0.21875,-0.31182,-0.22302,0,-0.12233
2017-07-01,KOR,KRW,South Korea,4400,1144.65,3.84396977241952,-0.14578,-0.13909,-0.06505,0.14368,0.31772,36602.2375670455,3.94049732985366,-0.02025,-0.13697,-0.02561,0.25408,0.10067
2017-07-01,LKA,LKR,Sri Lanka,580,153.725,3.77297121483168,-0.16156,-0.15499,-0.08232,0.12256,0.29339,,,,,,,
2017-07-01,MEX,MXN,Mexico,49,17.79075,2.75424026530641,-0.38795,-0.38315,-0.3301,-0.18054,-0.05584,15425.6776530612,3.37217685172184,-0.17969,-0.27742,-0.18418,0.04999,-0.07845
2017-07-01,MYS,MYR,Malaysia,8.6,4.2935,2.00302783277047,-0.55488,-0.5514,-0.51281,-0.40405,-0.31336,20671.4773255814,3.51295965073074,-0.42734,-0.49556,-0.43047,-0.26699,-0.35666
2017-07-01,NOR,NOK,Norway,49,8.2852,5.91416018925313,0.31426,0.32455,0.43847,0.75962,1.02739,54485.4214285714,4.42043267553699,0.34373,0.18365,0.33639,0.71998,0.50958
2017-07-01,NZL,NZD,New Zealand,6.1,1.376273053,4.43225999862689,-0.01505,-0.00734,0.07803,0.31871,0.51939,41759.4319672131,4.07890220766323,0.09136,-0.03866,0.08539,0.39694,0.22606
2017-07-01,PAK,PKR,Pakistan,375,105.15,3.56633380884451,-0.20748,-0.20127,-0.13258,0.06108,0.22255,1961.6394,3.01083918929482,0.18965,0.04792,0.18315,0.52276,0.33648
2017-07-01,PER,PEN,Peru,10.5,3.2515,3.22927879440258,-0.28238,-0.27676,-0.21456,-0.0392,0.10701,9336.75,3.20876682246527,0.01077,-0.10965,0.00525,0.29379,0.13552
2017-07-01,PHL,PHP,Philippines,134,50.5765,2.64945182050953,-0.41123,-0.40662,-0.35559,-0.21172,-0.09176,4956.37388059701,3.09120960539658,-0.13918,-0.24173,-0.14388,0.10185,-0.03293
2017-07-01,POL,PLN,Poland,10.1,3.7086,2.72339966564202,-0.3948,-0.39006,-0.3376,-0.18972,-0.06641,21897.0133663366,3.54584965890388,-0.22861,-0.32051,-0.23282,-0.01261,-0.1334
2017-07-01,RUS,RUB,Russia,137,60.1369,2.27813538775694,-0.49375,-0.48978,-0.4459,-0.32219,-0.21905,19081.1837956204,3.47028055729024,-0.34067,-0.41922,-0.34428,-0.15606,-0.2593
2017-07-01,SAU,SAR,Saudi Arabia,12,3.75015,3.1998720051198,-0.28892,-0.28335,-0.22171,-0.04795,0.09693,30256.38375,3.77019211077621,-0.14758,-0.24913,-0.15224,0.0911,-0.04237
2017-07-01,SGP,SGD,Singapore,5.6,1.3777,4.06474559047688,-0.09672,-0.08965,-0.01136,0.20937,0.39341,63285.9428571429,4.6566144050724,-0.12331,-0.22775,-0.1281,0.12217,-0.0151
2017-07-01,SWE,SEK,Sweden,48.97,8.41565,5.81892070131244,0.29309,0.30322,0.4153,0.73128,0.99474,40477.6424341434,4.04450251086368,0.44498,0.27284,0.43708,0.84958,0.62333
2017-07-01,THA,THB,Thailand,119,34.0365,3.49624667636214,-0.22306,-0.21697,-0.14963,0.04023,0.19852,7999.49155462185,3.17287849300335,0.10671,-0.02514,0.10066,0.41659,0.2433
2017-07-01,TUR,TRY,Turkey,10.75,3.57605,3.00611009353896,-0.33198,-0.32674,-0.26884,-0.1056,0.0305,13868.7906976744,3.33039429863123,-0.09344,-0.20145,-0.0984,0.16039,0.01845
2017-07-01,TWN,TWD,Taiwan,69,30.4775,2.26396522024444,-0.4969,-0.49296,-0.44935,-0.32641,-0.22391,48637.1171739131,4.26348031482457,-0.46668,-0.53021,-0.46959,-0.31735,-0.40085
2017-07-01,UKR,UAH,Ukraine,44,25.915,1.69785838317577,-0.6227,-0.61974,-0.58704,-0.49484,-0.41797,,,,,,,
2017-07-01,URY,UYU,Uruguay,130,28.705,4.52882773036057,0.00641,0.01429,0.10152,0.34745,0.5525,,,,,,,
2017-07-01,USA,USD,United States,4.5,1,4.5,0,0.00783,0.09451,0.33887,0.54261,58179.7,4.51957692618933,0,-0.11913,-0.00547,0.28,0.12342
2017-07-01,VEN,VEF,Venezuela,10950,2700,4.05555555555556,-0.09877,-0.09171,-0.01359,0.20663,0.39026,,,,,,,
2017-07-01,VNM,VND,Vietnam,60000,22732.5,2.63939293962389,-0.41347,-0.40887,-0.35804,-0.21471,-0.09521,,,,,,,
2017-07-01,ZAF,ZAR,South Africa,30,13.27,2.26073850791259,-0.49761,-0.49368,-0.45013,-0.32737,-0.22501,12626.3775,3.29705135410163,-0.31133,-0.39338,-0.3151,-0.1185,-0.22633
2018-01-01,ARE,AED,UAE,14,3.673,3.81159814865233,-0.17319,-0.21179,-0.13629,0.11063,0.20177,,,,,,,
2018-01-01,ARG,ARS,Argentina,75,18.9375,3.96039603960396,-0.14091,-0.18102,-0.10257,0.15399,0.24869,14876.8652306667,3.49839006239992,0.17203,-0.02385,0.11836,0.50627,0.2363
2018-01-01,AUS,AUD,Australia,5.9,1.253682693,4.70613499966375,0.02085,-0.02681,0.06641,0.37128,0.48382,56842.9955423729,4.67593195626744,0.04199,-0.13216,-0.00572,0.33915,0.09913
2018-01-01,BRA,BRL,Brazil,16.5,3.2279,5.11168251804579,0.10882,0.05705,0.15831,0.48945,0.61168,8966.07840606061,3.33253728874658,0.58802,0.32262,0.51531,1.04089,0.6751
2018-01-01,CAN,CAD,Canada,6.55,1.2459,5.25724375953126,0.1404,0.08715,0.1913,0.53186,0.65758,41283.6409160305,4.23934674390754,0.28388,0.06931,0.2251,0.65003,0.35429
2018-01-01,CHE,CHF,Switzerland,6.5,0.96085,6.76484362803768,0.46743,0.39891,0.53292,0.97115,1.13292,57689.9442615385,4.69969677783586,0.49023,0.24117,0.422,0.91522,0.57196
2018-01-01,CHL,CLP,Chile,2600,605.935,4.29088928680469,-0.06922,-0.11268,-0.02768,0.25029,0.35289,17261.2961926154,3.56529562004544,0.246,0.03776,0.18895,0.60134,0.31433
2018-01-01,CHN,CNY,China,20.4,6.432,3.17164179104478,-0.31201,-0.34413,-0.2813,-0.07584,0,13639.5369460784,3.46367144810911,-0.05199,-0.21043,-0.09539,0.21837,0
2018-01-01,COL,COP,Colombia,10900,2844.12,3.83246839092584,-0.16866,-0.20748,-0.13156,0.11671,0.20835,8209.75723245872,3.31131541623844,0.19824,-0.00202,0.14338,0.53996,0.26395
2018-01-01,CRI,CRC,Costa Rica,2290,568.53,4.02793168346437,-0.12626,-0.16706,-0.08727,0.17367,0.26998,,,,,,,
2018-01-01,CZE,CZK,Czech Republic,79,20.747,3.80777943799104,-0.17402,-0.21258,-0.13715,0.10952,0.20057,28485.9661139241,3.88025244305966,0.01596,-0.15383,-0.03055,0.3057,0.07168
2018-01-01,DNK,DKK,Denmark,30,6.0827,4.93202031992372,0.06985,0.0199,0.1176,0.4371,0.55504,58528.5031433333,4.72322618610996,0.08107,-0.09961,0.03157,0.38937,0.14035
2018-01-01,EGY,EGP,Egypt,34.21,17.7,1.93276836158192,-0.58074,-0.60032,-0.56203,-0.43683,-0.39061,5174.93858813213,3.22616040986922,-0.37976,-0.48342,-0.40816,-0.20288,-0.34575
2018-01-01,EUZ,EUR,Euro area,3.95,0.816826629,4.8357874973246,0.04898,0,0.09579,0.40906,0.5247,38803.9576673561,4.16976847001982,0.20066,0,0.14569,0.54307,0.26651
2018-01-01,GBR,GBP,Britain,3.19,0.72285673,4.41304599875552,-0.04272,-0.08742,0,0.28588,0.39141,45570.5725705329,4.35963521420081,0.04798,-0.12716,0,0.34685,0.10545
2018-01-01,HKG,HKD,Hong Kong,20.5,7.819,2.62181864688579,-0.43128,-0.45783,-0.40589,-0.23605,-0.17336,80661.3971268293,5.34426057037447,-0.4921,-0.57698,-0.51535,-0.34725,-0.46424
2018-01-01,HUN,HUF,Hungary,864,252.14215,3.42663850530346,-0.25669,-0.2914,-0.22352,-0.00154,0.0804,21548.528869213,3.68559253681985,-0.03744,-0.19831,-0.08151,0.23707,0.01534
2018-01-01,IDN,IDR,Indonesia,35750,13359,2.67609851036754,-0.4195,-0.44661,-0.39359,-0.22023,-0.15624,6705.12875836644,3.26909653520772,-0.1525,-0.29414,-0.1913,0.0892,-0.10602
2018-01-01,IND,INR,India,180,63.86125,2.81861065982893,-0.38859,-0.41714,-0.3613,-0.17871,-0.11131,3232.13938166667,3.17164674754216,-0.07994,-0.23371,-0.12207,0.18245,-0.02948
2018-01-01,ISR,ILS,Israel,16.5,3.43635,4.80160635558078,0.04156,-0.00707,0.08805,0.3991,0.51392,41389.9182969697,4.24232881701022,0.17179,-0.02405,0.11813,0.50596,0.23605
2018-01-01,JPN,JPY,Japan,380,110.725,3.43192594265071,-0.25555,-0.29031,-0.22232,0,0.08207,52937.7555678947,4.56635350237145,-0.2219,-0.35194,-0.25753,0,-0.17923
2018-01-01,KOR,KRW,South Korea,4400,1069.25,4.11503390226795,-0.10737,-0.14905,-0.06753,0.19905,0.29745,39456.2735221818,4.18807202198865,0.01725,-0.15276,-0.02933,0.30735,0.07303
2018-01-01,LKA,LKR,Sri Lanka,580,153.8,3.77113133940182,-0.18197,-0.22016,-0.14546,0.09884,0.18902,,,,,,,
2018-01-01,MEX,MXN,Mexico,48,18.6635,2.57186486993329,-0.44211,-0.46816,-0.41721,-0.25061,-0.18911,17346.2438854167,3.5676791961893,-0.25367,-0.37841,-0.28785,-0.04083,-0.21275
2018-01-01,MYS,MYR,Malaysia,9,3.954,2.27617602427921,-0.50625,-0.52931,-0.48422,-0.33676,-0.28234,21950.9862444444,3.69688522490691,-0.36256,-0.4691,-0.39175,-0.18078,-0.32761
2018-01-01,NOR,NOK,Norway,49,7.8501,6.24195870116304,0.354,0.29078,0.41443,0.81879,0.96805,59097.5299632653,4.73919270278012,0.36359,0.13569,0.30115,0.75246,0.43836
2018-01-01,NZL,NZD,New Zealand,6.2,1.374664925,4.51019000139252,-0.02165,-0.06733,0.02201,0.31419,0.42204,44277.1836935484,4.32334357672079,0.08004,-0.10046,0.03059,0.38806,0.13927
2018-01-01,PAK,PKR,Pakistan,375,110.505,3.39351160580969,-0.26388,-0.29825,-0.23103,-0.01119,0.06995,2130.24645573333,3.14072835994709,0.11863,-0.06833,0.06741,0.43764,0.17997
2018-01-01,PER,PEN,Peru,10.5,3.212,3.26899128268991,-0.29089,-0.324,-0.25924,-0.04748,0.03069,10010.6501238095,3.36184728110619,0.00671,-0.16154,-0.03939,0.2938,0.06191
2018-01-01,PHL,PHP,Philippines,134,50.725,2.64169541646131,-0.42696,-0.45372,-0.40139,-0.23026,-0.16709,5467.9677880597,3.23438261564512,-0.15441,-0.29574,-0.19313,0.08673,-0.10804
2018-01-01,POL,PLN,Poland,10.1,3.40575,2.96557292813624,-0.35671,-0.38674,-0.328,-0.13589,-0.06497,24002.0015148515,3.75443535850102,-0.18223,-0.3189,-0.21967,0.05098,-0.13739
2018-01-01,RUS,RUB,Russia,130,56.745,2.29095074455899,-0.50305,-0.52625,-0.48087,-0.33246,-0.27768,22052.4857176923,3.69973323307605,-0.35892,-0.46606,-0.38827,-0.1761,-0.32376
2018-01-01,SAU,SAR,Saudi Arabia,12,3.7503,3.19974402047836,-0.30591,-0.33832,-0.27494,-0.06765,0.00886,33251.3499083333,4.01396596433491,-0.17471,-0.31264,-0.2125,0.06065,-0.12945
2018-01-01,SGP,SGD,Singapore,5.8,1.32255,4.38546746814865,-0.04871,-0.09312,-0.00625,0.27784,0.38271,67212.7428793104,4.96690021632307,-0.08589,-0.23867,-0.12775,0.17479,-0.03576
2018-01-01,SWE,SEK,Sweden,49.1,8.0188,6.12311068987879,0.32822,0.26621,0.3875,0.78416,0.93058,42517.6816680245,4.27397311220548,0.48322,0.23534,0.41531,0.90622,0.56456
2018-01-01,THA,THB,Thailand,119,31.95,3.7245696400626,-0.19207,-0.22979,-0.15601,0.08527,0.17433,8669.62333445378,3.32421895527448,0.15999,-0.03388,0.10687,0.4908,0.2236
2018-01-01,TUR,TRY,Turkey,10.75,3.8026,2.82701309630253,-0.38677,-0.4154,-0.3594,-0.17626,-0.10866,16732.6446883721,3.55046200806171,-0.17565,-0.31343,-0.2134,0.05944,-0.13045
2018-01-01,TWN,TWD,Taiwan,69,29.553,2.33478834636078,-0.49354,-0.51719,-0.47093,-0.31969,-0.26385,51055.3097115942,4.51353331518081,-0.46445,-0.55396,-0.48897,-0.31172,-0.43508
2018-01-01,UKR,UAH,Ukraine,47,28.715,1.6367752045969,-0.64495,-0.66153,-0.62911,-0.52307,-0.48393,,,,,,,
2018-01-01,URY,UYU,Uruguay,140,28.58,4.89853044086774,0.06259,0.01297,0.11001,0.42734,0.54448,,,,,,,
2018-01-01,USA,USD,United States,4.61,1,4.61,0,-0.04669,0.04463,0.34327,0.45351,60292.98,4.77273624110078,0,-0.16713,-0.04579,0.28518,0.05484
2018-01-01,VNM,VND,Vietnam,65000,22711.5,2.86198621843559,-0.37918,-0.40817,-0.35147,-0.16607,-0.09763,,,,,,,
2018-01-01,ZAF,ZAR,South Africa,30,12.25815,2.44735135399714,-0.46912,-0.49391,-0.44543,-0.28689,-0.22836,13602.9820866667,3.46264574290203,-0.26826,-0.39056,-0.30177,-0.05958,-0.22814
2018-07-01,ARE,AED,United Arab Emirates,14,3.67315,3.81144249486136,-0.17501,-0.19506,-0.09928,0.08724,0.23119,,,,,,,
2018-07-01,ARG,ARS,Argentina,75,27.725,2.70513976555455,-0.41447,-0.4287,-0.36072,-0.22834,-0.12617,14909.136088,3.27735224718486,-0.18278,-0.31357,-0.18926,0.01914,-0.13613
2018-07-01,AUS,AUD,Australia,6.05,1.339853956,4.51541749972637,-0.02264,-0.04639,0.06709,0.28805,0.45859,55553.9116363636,4.43879440856225,0.00718,-0.15402,-0.00081,0.25603,0.06467
2018-07-01,AZE,AZN,Azerbaijan,3.95,1.70175,2.32114000293815,-0.49759,-0.5098,-0.45147,-0.33788,-0.25022,,,,,,,
2018-07-01,BHR,BHD,Bahrain,1.2,0.37955,3.16163878276907,-0.31566,-0.33229,-0.25284,-0.09812,0.02129,,,,,,,
2018-07-01,BRA,BRL,Brazil,16.9,3.83835,4.40293355217737,-0.04698,-0.07015,0.04051,0.25597,0.42225,8772.85239053255,3.10200526828641,0.40532,0.18039,0.39416,0.75254,0.48553
2018-07-01,CAN,CAD,Canada,6.65,1.31235,5.06724578047015,0.09681,0.07015,0.1975,0.44546,0.63684,40751.04,4.01579590516364,0.24932,0.04937,0.23941,0.558,0.32063
2018-07-01,CHE,CHF,Switzerland,6.5,0.99325,6.54417316889001,0.41649,0.38206,0.54652,0.86677,1.11393,57815.0851384616,4.50340842608588,0.43876,0.20848,0.42734,0.79424,0.52088
2018-07-01,CHL,CLP,Chile,2640,651.73,4.05075721541129,-0.12321,-0.14452,-0.04272,0.1555,0.30849,17036.63724,3.33814651909249,0.20145,0.00915,0.19191,0.4983,0.27003
2018-07-01,CHN,CNY,China,20.5,6.622,3.09574146783449,-0.32993,-0.34621,-0.26841,-0.11692,0,13602.4451414634,3.24001298434672,-0.054,-0.20541,-0.06151,0.17974,0
2018-07-01,COL,COP,Colombia,11900,2874.07,4.14046978674841,-0.10379,-0.12558,-0.02152,0.1811,0.33747,7536.17373105882,3.0666666370402,0.33677,0.12282,0.32616,0.66706,0.41307
2018-07-01,CRI,CRC,Costa Rica,2290,567.8,4.03311025008806,-0.12703,-0.14825,-0.04689,0.15047,0.30279,,,,,,,
2018-07-01,CZE,CZK,Czech Republic,75,22.06475,3.39908677868546,-0.26427,-0.28215,-0.19672,-0.03039,0.09799,30070.30488,3.71058924783787,-0.09303,-0.23819,-0.10023,0.13106,-0.04126
2018-07-01,DNK,DKK,Denmark,30,6.3591,4.71764872387602,0.02114,-0.00368,0.11488,0.34574,0.52392,58655.46302,4.52742259002058,0.03169,-0.13343,0.0235,0.2866,0.09058
2018-07-01,EGY,EGP,Egypt,31.37,17.905,1.7520245741413,-0.62077,-0.62999,-0.58596,-0.50022,-0.43405,5655.67970035065,3.01293070119073,-0.42426,-0.51641,-0.42883,-0.28201,-0.3914
2018-07-01,EUZ,EUR,Euro area,4.04,0.853205921,4.73508200138241,0.02491,0,0.119,0.35071,0.52955,38021.8113588401,3.93780700821156,0.19055,0,0.1811,0.48471,0.25851
2018-07-01,GBR,GBP,Britain,3.19,0.753863551,4.23153499830104,-0.08408,-0.10634,0,0.20707,0.36689,45669.424137931,4.15634087377457,0.008,-0.15333,0,0.25705,0.06554
2018-07-01,GTM,GTQ,Guatemala,25,7.4871,3.33907654499072,-0.27726,-0.29482,-0.21091,-0.04751,0.0786,,,,,,,
2018-07-01,HKG,HKD,Hong Kong,20,7.84825,2.54833880164368,-0.44841,-0.46182,-0.39777,-0.27307,-0.17682,82857.27681,5.21899995853289,-0.51656,-0.59393,-0.5204,-0.39711,-0.48896
